Format Version,1.23,Take Name,601_no1,Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2023-04-13 07.39.33.825 午征ECapture Start Frame,835242,Total Frames in Take,73413,Total Exported Frames,72923,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
, ,,,,,,,,,,,,,,,,,,,,,
,Type,Marker,Marker,Marker,,,,,,,,,,,,,,,,,,
,Name,Unlabeled 2255,Unlabeled 2255,Unlabeled 2255,,,,,,,,,,,,,,,,,,
,ID,1E2D05B9E45472311EE,1E2D05B9E45472311EE,1E2D05B9E45472311EE,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,,,,,,,,,,,,,,,,,,
4313,43.13,3.321527,1.502328,1.981155,,,,,,,,,,,,,,,,,,
4314,43.14,3.315491,1.502129,1.951701,,,,,,,,,,,,,,,,,,
4315,43.15,3.309345,1.502172,1.922283,,,,,,,,,,,,,,,,,,
4316,43.16,3.303092,1.502455,1.892911,,,,,,,,,,,,,,,,,,
4317,43.17,3.296733,1.502978,1.863599,,,,,,,,,,,,,,,,,,
4318,43.18,3.29027,1.503741,1.834358,,,,,,,,,,,,,,,,,,
4319,43.19,3.2837,1.504741,1.805201,,,,,,,,,,,,,,,,,,
4320,43.2,3.277021,1.505976,1.776141,,,,,,,,,,,,,,,,,,
4321,43.21,3.27023,1.507444,1.747191,,,,,,,,,,,,,,,,,,
4322,43.22,3.26332,1.509141,1.718364,,,,,,,,,,,,,,,,,,
4323,43.23,3.256285,1.511063,1.689674,,,,,,,,,,,,,,,,,,
4324,43.24,3.249117,1.513206,1.661134,,,,,,,,,,,,,,,,,,
4325,43.25,3.241805,1.515564,1.632757,,,,,,,,,,,,,,,,,,
4326,43.26,3.234339,1.518132,1.604558,,,,,,,,,,,,,,,,,,
4327,43.27,3.226707,1.520904,1.57655,,,,,,,,,,,,,,,,,,
4328,43.28,3.218896,1.523873,1.548747,,,,,,,,,,,,,,,,,,
4329,43.29,3.210893,1.52703,1.521162,,,,,,,,,,,,,,,,,,
4330,43.3,3.202683,1.530369,1.493809,,,,,,,,,,,,,,,,,,
4331,43.31,3.194252,1.53388,1.466699,,,,,,,,,,,,,,,,,,
4332,43.32,3.185587,1.537554,1.439848,,,,,,,,,,,,,,,,,,
4333,43.33,3.176672,1.541382,1.413266,,,,,,,,,,,,,,,,,,
4334,43.34,3.167494,1.545352,1.386967,,,,,,,,,,,,,,,,,,
4335,43.35,3.15804,1.549454,1.360961,,,,,,,,,,,,,,,,,,
4336,43.36,3.148295,1.553676,1.335261,,,,,,,,,,,,,,,,,,
4337,43.37,3.138248,1.558006,1.309877,,,,,,,,,,,,,,,,,,
4338,43.38,3.127887,1.562431,1.28482,,,,,,,,,,,,,,,,,,
4339,43.39,3.117201,1.566938,1.2601,,,,,,,,,,,,,,,,,,
4340,43.4,3.10618,1.571513,1.235726,,,,,,,,,,,,,,,,,,
4341,43.41,3.094814,1.576142,1.211707,,,,,,,,,,,,,,,,,,
4342,43.42,3.083096,1.580811,1.188053,,,,,,,,,,,,,,,,,,
4343,43.43,3.071017,1.585506,1.16477,,,,,,,,,,,,,,,,,,
4344,43.44,3.058571,1.590212,1.141868,,,,,,,,,,,,,,,,,,
4345,43.45,3.045751,1.594913,1.119352,,,,,,,,,,,,,,,,,,
4346,43.46,3.032554,1.599595,1.097229,,,,,,,,,,,,,,,,,,
4347,43.47,3.018973,1.604244,1.075507,,,,,,,,,,,,,,,,,,
4348,43.48,3.005007,1.608845,1.054192,,,,,,,,,,,,,,,,,,
4349,43.49,2.990651,1.613384,1.033288,,,,,,,,,,,,,,,,,,
4350,43.5,2.975905,1.617845,1.012802,,,,,,,,,,,,,,,,,,
4351,43.51,2.960766,1.622217,0.992738,,,,,,,,,,,,,,,,,,
4352,43.52,2.945235,1.626486,0.973103,,,,,,,,,,,,,,,,,,
4353,43.53,2.929312,1.630641,0.953899,,,,,,,,,,,,,,,,,,
4354,43.54,2.912999,1.634669,0.935133,,,,,,,,,,,,,,,,,,
4355,43.55,2.896298,1.638561,0.916809,,,,,,,,,,,,,,,,,,
4356,43.56,2.879212,1.642308,0.89893,,,,,,,,,,,,,,,,,,
4357,43.57,2.861747,1.645902,0.881501,,,,,,,,,,,,,,,,,,
4358,43.58,2.843908,1.649337,0.864525,,,,,,,,,,,,,,,,,,
4359,43.59,2.8257,1.652608,0.848008,,,,,,,,,,,,,,,,,,
4360,43.6,2.807132,1.65571,0.831951,,,,,,,,,,,,,,,,,,
4361,43.61,2.788211,1.658642,0.81636,,,,,,,,,,,,,,,,,,
4362,43.62,2.768947,1.661402,0.801239,,,,,,,,,,,,,,,,,,
4363,43.63,2.749349,1.66399,0.786591,,,,,,,,,,,,,,,,,,
4364,43.64,2.729428,1.666406,0.772421,,,,,,,,,,,,,,,,,,
4365,43.65,2.709194,1.668653,0.758734,,,,,,,,,,,,,,,,,,
4366,43.66,2.688659,1.670734,0.745535,,,,,,,,,,,,,,,,,,
4367,43.67,2.667835,1.672652,0.732829,,,,,,,,,,,,,,,,,,
4368,43.68,2.646733,1.674411,0.720622,,,,,,,,,,,,,,,,,,
4369,43.69,2.625367,1.676015,0.70892,,,,,,,,,,,,,,,,,,
4370,43.7,2.603749,1.677471,0.697728,,,,,,,,,,,,,,,,,,
4371,43.71,2.581891,1.678784,0.687055,,,,,,,,,,,,,,,,,,
4372,43.72,2.559808,1.679958,0.676907,,,,,,,,,,,,,,,,,,
4373,43.73,2.537511,1.681001,0.667291,,,,,,,,,,,,,,,,,,
4374,43.74,2.515015,1.681919,0.658214,,,,,,,,,,,,,,,,,,
4375,43.75,2.492333,1.682716,0.649685,,,,,,,,,,,,,,,,,,
4376,43.76,2.46948,1.683398,0.641711,,,,,,,,,,,,,,,,,,
4377,43.77,2.446468,1.683972,0.6343,,,,,,,,,,,,,,,,,,
4378,43.78,2.423312,1.684442,0.62746,,,,,,,,,,,,,,,,,,
4379,43.79,2.400027,1.684813,0.621198,,,,,,,,,,,,,,,,,,
4380,43.8,2.376627,1.685088,0.615524,,,,,,,,,,,,,,,,,,
4381,43.81,2.353128,1.685271,0.610445,,,,,,,,,,,,,,,,,,
4382,43.82,2.329546,1.685366,0.605969,,,,,,,,,,,,,,,,,,
4383,43.83,2.305895,1.685373,0.602105,,,,,,,,,,,,,,,,,,
4384,43.84,2.282192,1.685295,0.598861,,,,,,,,,,,,,,,,,,
4385,43.85,2.258453,1.685133,0.596244,,,,,,,,,,,,,,,,,,
4386,43.86,2.234694,1.684887,0.594264,,,,,,,,,,,,,,,,,,
4387,43.87,2.210934,1.684557,0.592927,,,,,,,,,,,,,,,,,,
4388,43.88,2.187188,1.684143,0.592243,,,,,,,,,,,,,,,,,,
4389,43.89,2.163474,1.683643,0.592217,,,,,,,,,,,,,,,,,,
4390,43.9,2.139809,1.683057,0.592857,,,,,,,,,,,,,,,,,,
4391,43.91,2.116209,1.682382,0.59417,,,,,,,,,,,,,,,,,,
4392,43.92,2.092692,1.681618,0.59616,,,,,,,,,,,,,,,,,,
4393,43.93,2.069274,1.680763,0.598832,,,,,,,,,,,,,,,,,,
4394,43.94,2.045972,1.679815,0.602191,,,,,,,,,,,,,,,,,,
4395,43.95,2.0228,1.678772,0.606238,,,,,,,,,,,,,,,,,,
4396,43.96,1.999776,1.677633,0.610975,,,,,,,,,,,,,,,,,,
4397,43.97,1.976912,1.676396,0.616403,,,,,,,,,,,,,,,,,,
4398,43.98,1.954224,1.675061,0.622519,,,,,,,,,,,,,,,,,,
4399,43.99,1.931725,1.673625,0.629322,,,,,,,,,,,,,,,,,,
4400,44,1.909427,1.672089,0.636807,,,,,,,,,,,,,,,,,,
4401,44.01,1.887342,1.670452,0.644968,,,,,,,,,,,,,,,,,,
4402,44.02,1.86548,1.668716,0.653799,,,,,,,,,,,,,,,,,,
4403,44.03,1.843853,1.66688,0.663292,,,,,,,,,,,,,,,,,,
4404,44.04,1.822468,1.664947,0.673436,,,,,,,,,,,,,,,,,,
4405,44.05,1.801334,1.662919,0.684221,,,,,,,,,,,,,,,,,,
4406,44.06,1.780459,1.660797,0.695634,,,,,,,,,,,,,,,,,,
4407,44.07,1.759848,1.658587,0.707662,,,,,,,,,,,,,,,,,,
4408,44.08,1.739507,1.656292,0.720291,,,,,,,,,,,,,,,,,,
4409,44.09,1.71944,1.653916,0.733506,,,,,,,,,,,,,,,,,,
4410,44.1,1.69965,1.651466,0.747289,,,,,,,,,,,,,,,,,,
4411,44.11,1.680138,1.648948,0.761625,,,,,,,,,,,,,,,,,,
4412,44.12,1.660907,1.646369,0.776495,,,,,,,,,,,,,,,,,,
4413,44.13,1.641955,1.643739,0.791881,,,,,,,,,,,,,,,,,,
4414,44.14,1.623281,1.641064,0.807763,,,,,,,,,,,,,,,,,,
4415,44.15,1.604881,1.638357,0.824122,,,,,,,,,,,,,,,,,,
4416,44.16,1.586752,1.635627,0.840937,,,,,,,,,,,,,,,,,,
4417,44.17,1.568889,1.632885,0.858186,,,,,,,,,,,,,,,,,,
4418,44.18,1.551285,1.630144,0.875849,,,,,,,,,,,,,,,,,,
4419,44.19,1.533933,1.627416,0.893903,,,,,,,,,,,,,,,,,,
4420,44.2,1.516825,1.624714,0.912326,,,,,,,,,,,,,,,,,,
4421,44.21,1.499953,1.62205,0.931096,,,,,,,,,,,,,,,,,,
4422,44.22,1.483309,1.619437,0.95019,,,,,,,,,,,,,,,,,,
4423,44.23,1.466883,1.616888,0.969587,,,,,,,,,,,,,,,,,,
4424,44.24,1.450666,1.614414,0.989262,,,,,,,,,,,,,,,,,,
4425,44.25,1.434648,1.612029,1.009195,,,,,,,,,,,,,,,,,,
4426,44.26,1.418821,1.609743,1.029362,,,,,,,,,,,,,,,,,,
4427,44.27,1.403175,1.607569,1.049741,,,,,,,,,,,,,,,,,,
4428,44.28,1.387701,1.605516,1.070311,,,,,,,,,,,,,,,,,,
4429,44.29,1.372389,1.603596,1.09105,,,,,,,,,,,,,,,,,,
4430,44.3,1.35723,1.601817,1.111937,,,,,,,,,,,,,,,,,,
4431,44.31,1.342213,1.600188,1.13295,,,,,,,,,,,,,,,,,,
4432,44.32,1.327329,1.598718,1.154071,,,,,,,,,,,,,,,,,,
4433,44.33,1.312567,1.597414,1.175279,,,,,,,,,,,,,,,,,,
4434,44.34,1.297917,1.59628,1.196556,,,,,,,,,,,,,,,,,,
4435,44.35,1.283369,1.595322,1.217884,,,,,,,,,,,,,,,,,,
4436,44.36,1.268911,1.594543,1.239246,,,,,,,,,,,,,,,,,,
4437,44.37,1.254532,1.593945,1.260627,,,,,,,,,,,,,,,,,,
4438,44.38,1.240221,1.593527,1.282013,,,,,,,,,,,,,,,,,,
4439,44.39,1.225967,1.593288,1.30339,,,,,,,,,,,,,,,,,,
4440,44.4,1.21176,1.593225,1.324747,,,,,,,,,,,,,,,,,,
4441,44.41,1.197588,1.593332,1.346074,,,,,,,,,,,,,,,,,,
4442,44.42,1.18344,1.593602,1.367362,,,,,,,,,,,,,,,,,,
4443,44.43,1.169307,1.594028,1.388603,,,,,,,,,,,,,,,,,,
4444,44.44,1.15518,1.594598,1.409793,,,,,,,,,,,,,,,,,,
4445,44.45,1.141049,1.595302,1.430926,,,,,,,,,,,,,,,,,,
4446,44.46,1.126905,1.596128,1.451999,,,,,,,,,,,,,,,,,,
4447,44.47,1.112743,1.597062,1.47301,,,,,,,,,,,,,,,,,,
4448,44.48,1.098554,1.598091,1.493958,,,,,,,,,,,,,,,,,,
4449,44.49,1.084335,1.599202,1.514844,,,,,,,,,,,,,,,,,,
4450,44.5,1.07008,1.600379,1.535669,,,,,,,,,,,,,,,,,,
4451,44.51,1.055788,1.60161,1.556434,,,,,,,,,,,,,,,,,,
4452,44.52,1.041456,1.602881,1.577143,,,,,,,,,,,,,,,,,,
4453,44.53,1.027085,1.604179,1.597799,,,,,,,,,,,,,,,,,,
4454,44.54,1.012676,1.605494,1.618408,,,,,,,,,,,,,,,,,,
4455,44.55,0.998232,1.606812,1.638974,,,,,,,,,,,,,,,,,,
4456,44.56,0.983756,1.608126,1.659503,,,,,,,,,,,,,,,,,,
4457,44.57,0.969255,1.609425,1.680003,,,,,,,,,,,,,,,,,,
4458,44.58,0.954736,1.610701,1.70048,,,,,,,,,,,,,,,,,,
4459,44.59,0.940205,1.611949,1.720942,,,,,,,,,,,,,,,,,,
4460,44.6,0.925672,1.613161,1.741396,,,,,,,,,,,,,,,,,,
4461,44.61,0.911146,1.614334,1.761851,,,,,,,,,,,,,,,,,,
4462,44.62,0.896637,1.615463,1.782313,,,,,,,,,,,,,,,,,,
4463,44.63,0.882158,1.616548,1.802792,,,,,,,,,,,,,,,,,,
4464,44.64,0.867718,1.617586,1.823294,,,,,,,,,,,,,,,,,,
4465,44.65,0.853329,1.618579,1.843827,,,,,,,,,,,,,,,,,,
4466,44.66,0.839003,1.619526,1.864398,,,,,,,,,,,,,,,,,,
4467,44.67,0.82475,1.62043,1.885013,,,,,,,,,,,,,,,,,,
4468,44.68,0.810584,1.621293,1.905678,,,,,,,,,,,,,,,,,,
4469,44.69,0.796514,1.62212,1.9264,,,,,,,,,,,,,,,,,,
4470,44.7,0.782552,1.622914,1.947181,,,,,,,,,,,,,,,,,,
4471,44.71,0.768708,1.623679,1.968028,,,,,,,,,,,,,,,,,,
4472,44.72,0.754992,1.624423,1.988943,,,,,,,,,,,,,,,,,,
4473,44.73,0.741415,1.625149,2.009929,,,,,,,,,,,,,,,,,,
4474,44.74,0.727983,1.625864,2.030989,,,,,,,,,,,,,,,,,,
4475,44.75,0.714707,1.626574,2.052124,,,,,,,,,,,,,,,,,,
4476,44.76,0.701593,1.627285,2.073336,,,,,,,,,,,,,,,,,,
4477,44.77,0.688648,1.628003,2.094625,,,,,,,,,,,,,,,,,,
4478,44.78,0.675879,1.628734,2.115992,,,,,,,,,,,,,,,,,,
4479,44.79,0.66329,1.629482,2.137436,,,,,,,,,,,,,,,,,,
4480,44.8,0.650887,1.630254,2.158958,,,,,,,,,,,,,,,,,,
4481,44.81,0.638674,1.631052,2.180555,,,,,,,,,,,,,,,,,,
4482,44.82,0.626657,1.631881,2.202229,,,,,,,,,,,,,,,,,,
4483,44.83,0.614838,1.632742,2.223977,,,,,,,,,,,,,,,,,,
4484,44.84,0.603223,1.63364,2.2458,,,,,,,,,,,,,,,,,,
4485,44.85,0.591815,1.634574,2.267696,,,,,,,,,,,,,,,,,,
4486,44.86,0.580619,1.635545,2.289665,,,,,,,,,,,,,,,,,,
4487,44.87,0.569637,1.636554,2.311705,,,,,,,,,,,,,,,,,,
4488,44.88,0.558874,1.637601,2.333815,,,,,,,,,,,,,,,,,,
4489,44.89,0.548334,1.638685,2.355995,,,,,,,,,,,,,,,,,,
4490,44.9,0.53802,1.639805,2.378243,,,,,,,,,,,,,,,,,,
4491,44.91,0.527935,1.64096,2.400556,,,,,,,,,,,,,,,,,,
4492,44.92,0.518082,1.642149,2.422934,,,,,,,,,,,,,,,,,,
4493,44.93,0.508463,1.643373,2.445373,,,,,,,,,,,,,,,,,,
4494,44.94,0.499082,1.644629,2.46787,,,,,,,,,,,,,,,,,,
4495,44.95,0.489941,1.645919,2.490423,,,,,,,,,,,,,,,,,,
4496,44.96,0.481041,1.647242,2.513027,,,,,,,,,,,,,,,,,,
4497,44.97,0.472385,1.648599,2.535679,,,,,,,,,,,,,,,,,,
4498,44.98,0.463977,1.649991,2.558374,,,,,,,,,,,,,,,,,,
4499,44.99,0.455817,1.651418,2.581107,,,,,,,,,,,,,,,,,,
4500,45,0.447908,1.652883,2.603875,,,,,,,,,,,,,,,,,,
4501,45.01,0.440255,1.654386,2.62667,,,,,,,,,,,,,,,,,,
4502,45.02,0.43286,1.655929,2.649489,,,,,,,,,,,,,,,,,,
4503,45.03,0.425728,1.657515,2.672325,,,,,,,,,,,,,,,,,,
4504,45.04,0.418863,1.659144,2.695172,,,,,,,,,,,,,,,,,,
4505,45.05,0.41227,1.660818,2.718023,,,,,,,,,,,,,,,,,,
4506,45.06,0.405956,1.66254,2.740874,,,,,,,,,,,,,,,,,,
4507,45.07,0.399928,1.66431,2.763716,,,,,,,,,,,,,,,,,,
4508,45.08,0.394194,1.666129,2.786544,,,,,,,,,,,,,,,,,,
4509,45.09,0.388762,1.667998,2.80935,,,,,,,,,,,,,,,,,,
4510,45.1,0.383643,1.669917,2.832128,,,,,,,,,,,,,,,,,,
4511,45.11,0.378847,1.671886,2.854869,,,,,,,,,,,,,,,,,,
4512,45.12,0.374385,1.673905,2.877568,,,,,,,,,,,,,,,,,,
4513,45.13,0.370271,1.675973,2.900216,,,,,,,,,,,,,,,,,,
4514,45.14,0.366517,1.678087,2.922805,,,,,,,,,,,,,,,,,,
4515,45.15,0.363137,1.680246,2.945328,,,,,,,,,,,,,,,,,,
4516,45.16,0.360145,1.682446,2.967778,,,,,,,,,,,,,,,,,,
4517,45.17,0.357556,1.684684,2.990144,,,,,,,,,,,,,,,,,,
4518,45.18,0.355386,1.686954,3.01242,,,,,,,,,,,,,,,,,,
4519,45.19,0.353647,1.689253,3.034596,,,,,,,,,,,,,,,,,,
4520,45.2,0.352357,1.691575,3.056664,,,,,,,,,,,,,,,,,,
4521,45.21,0.351528,1.693912,3.078615,,,,,,,,,,,,,,,,,,
4522,45.22,0.351176,1.696258,3.100438,,,,,,,,,,,,,,,,,,
4523,45.23,0.351313,1.698606,3.122125,,,,,,,,,,,,,,,,,,
4524,45.24,0.351952,1.700948,3.143665,,,,,,,,,,,,,,,,,,
4525,45.25,0.353106,1.703276,3.165049,,,,,,,,,,,,,,,,,,
4526,45.26,0.354784,1.705582,3.186264,,,,,,,,,,,,,,,,,,
4527,45.27,0.356997,1.707858,3.207299,,,,,,,,,,,,,,,,,,
4528,45.28,0.359754,1.710095,3.228145,,,,,,,,,,,,,,,,,,
4529,45.29,0.363062,1.712286,3.248787,,,,,,,,,,,,,,,,,,
4530,45.3,0.366929,1.714422,3.269215,,,,,,,,,,,,,,,,,,
4531,45.31,0.37136,1.716496,3.289414,,,,,,,,,,,,,,,,,,
4532,45.32,0.37636,1.7185,3.309374,,,,,,,,,,,,,,,,,,
4533,45.33,0.381934,1.720427,3.329079,,,,,,,,,,,,,,,,,,
4534,45.34,0.388085,1.722271,3.348517,,,,,,,,,,,,,,,,,,
4535,45.35,0.394814,1.724025,3.367675,,,,,,,,,,,,,,,,,,
4536,45.36,0.402123,1.725684,3.386538,,,,,,,,,,,,,,,,,,
4537,45.37,0.410012,1.727243,3.405093,,,,,,,,,,,,,,,,,,
4538,45.38,0.418482,1.728698,3.423327,,,,,,,,,,,,,,,,,,
4539,45.39,0.427529,1.730044,3.441226,,,,,,,,,,,,,,,,,,
4540,45.4,0.437151,1.73128,3.458777,,,,,,,,,,,,,,,,,,
4541,45.41,0.447344,1.732403,3.475968,,,,,,,,,,,,,,,,,,
4542,45.42,0.458103,1.733411,3.492786,,,,,,,,,,,,,,,,,,
4543,45.43,0.469423,1.734304,3.50922,,,,,,,,,,,,,,,,,,
4544,45.44,0.481296,1.735082,3.525258,,,,,,,,,,,,,,,,,,
4545,45.45,0.493714,1.735743,3.54089,,,,,,,,,,,,,,,,,,
4546,45.46,0.506669,1.73629,3.556106,,,,,,,,,,,,,,,,,,
4547,45.47,0.520152,1.736722,3.570896,,,,,,,,,,,,,,,,,,
4548,45.48,0.534152,1.737039,3.585252,,,,,,,,,,,,,,,,,,
4549,45.49,0.548659,1.737244,3.599165,,,,,,,,,,,,,,,,,,
4550,45.5,0.563661,1.737335,3.612629,,,,,,,,,,,,,,,,,,
4551,45.51,0.579147,1.737314,3.625636,,,,,,,,,,,,,,,,,,
4552,45.52,0.595105,1.737181,3.638181,,,,,,,,,,,,,,,,,,
4553,45.53,0.61152,1.736938,3.650258,,,,,,,,,,,,,,,,,,
4554,45.54,0.628381,1.736584,3.661862,,,,,,,,,,,,,,,,,,
4555,45.55,0.645674,1.736121,3.67299,,,,,,,,,,,,,,,,,,
4556,45.56,0.663384,1.73555,3.683638,,,,,,,,,,,,,,,,,,
4557,45.57,0.681496,1.734873,3.693806,,,,,,,,,,,,,,,,,,
4558,45.58,0.699996,1.734091,3.703491,,,,,,,,,,,,,,,,,,
4559,45.59,0.718869,1.733207,3.712693,,,,,,,,,,,,,,,,,,
4560,45.6,0.7381,1.732223,3.721413,,,,,,,,,,,,,,,,,,
4561,45.61,0.757671,1.731142,3.729653,,,,,,,,,,,,,,,,,,
4562,45.62,0.777569,1.729967,3.737415,,,,,,,,,,,,,,,,,,
4563,45.63,0.797776,1.728702,3.744702,,,,,,,,,,,,,,,,,,
4564,45.64,0.818278,1.72735,3.751519,,,,,,,,,,,,,,,,,,
4565,45.65,0.839059,1.725915,3.757871,,,,,,,,,,,,,,,,,,
4566,45.66,0.860103,1.724401,3.763763,,,,,,,,,,,,,,,,,,
4567,45.67,0.881396,1.722813,3.769204,,,,,,,,,,,,,,,,,,
4568,45.68,0.902924,1.721154,3.774199,,,,,,,,,,,,,,,,,,
4569,45.69,0.924673,1.719429,3.778759,,,,,,,,,,,,,,,,,,
4570,45.7,0.946629,1.717643,3.782891,,,,,,,,,,,,,,,,,,
4571,45.71,0.968782,1.715797,3.786604,,,,,,,,,,,,,,,,,,
4572,45.72,0.991118,1.713898,3.789909,,,,,,,,,,,,,,,,,,
4573,45.73,1.013628,1.711947,3.792815,,,,,,,,,,,,,,,,,,
4574,45.74,1.036302,1.709948,3.795334,,,,,,,,,,,,,,,,,,
4575,45.75,1.059131,1.707904,3.797474,,,,,,,,,,,,,,,,,,
4576,45.76,1.082106,1.705818,3.799248,,,,,,,,,,,,,,,,,,
4577,45.77,1.105219,1.70369,3.800663,,,,,,,,,,,,,,,,,,
4578,45.78,1.128464,1.701524,3.801732,,,,,,,,,,,,,,,,,,
4579,45.79,1.151834,1.699321,3.802464,,,,,,,,,,,,,,,,,,
4580,45.8,1.175322,1.697084,3.802868,,,,,,,,,,,,,,,,,,
4581,45.81,1.198923,1.694814,3.802952,,,,,,,,,,,,,,,,,,
4582,45.82,1.222631,1.692515,3.802726,,,,,,,,,,,,,,,,,,
4583,45.83,1.246441,1.69019,3.802196,,,,,,,,,,,,,,,,,,
4584,45.84,1.270347,1.687842,3.801369,,,,,,,,,,,,,,,,,,
4585,45.85,1.294344,1.685476,3.80025,,,,,,,,,,,,,,,,,,
4586,45.86,1.318428,1.683098,3.798842,,,,,,,,,,,,,,,,,,
4587,45.87,1.342594,1.680714,3.797148,,,,,,,,,,,,,,,,,,
4588,45.88,1.366835,1.678329,3.795169,,,,,,,,,,,,,,,,,,
4589,45.89,1.391149,1.675951,3.792901,,,,,,,,,,,,,,,,,,
4590,45.9,1.415528,1.673588,3.790341,,,,,,,,,,,,,,,,,,
4591,45.91,1.439968,1.671247,3.787484,,,,,,,,,,,,,,,,,,
4592,45.92,1.464462,1.668935,3.784322,,,,,,,,,,,,,,,,,,
4593,45.93,1.489005,1.666659,3.780846,,,,,,,,,,,,,,,,,,
4594,45.94,1.513591,1.664428,3.777044,,,,,,,,,,,,,,,,,,
4595,45.95,1.538213,1.662248,3.772904,,,,,,,,,,,,,,,,,,
4596,45.96,1.562862,1.660124,3.768412,,,,,,,,,,,,,,,,,,
4597,45.97,1.587533,1.658065,3.763556,,,,,,,,,,,,,,,,,,
4598,45.98,1.612218,1.656075,3.758319,,,,,,,,,,,,,,,,,,
4599,45.99,1.636907,1.654159,3.752688,,,,,,,,,,,,,,,,,,
4600,46,1.661594,1.652324,3.74665,,,,,,,,,,,,,,,,,,
4601,46.01,1.686269,1.650574,3.740189,,,,,,,,,,,,,,,,,,
4602,46.02,1.710923,1.648913,3.733295,,,,,,,,,,,,,,,,,,
4603,46.03,1.735548,1.647346,3.725957,,,,,,,,,,,,,,,,,,
4604,46.04,1.760134,1.645876,3.718165,,,,,,,,,,,,,,,,,,
4605,46.05,1.784672,1.644508,3.709913,,,,,,,,,,,,,,,,,,
4606,46.06,1.80915,1.643246,3.701197,,,,,,,,,,,,,,,,,,
4607,46.07,1.83356,1.642092,3.692013,,,,,,,,,,,,,,,,,,
4608,46.08,1.85789,1.64105,3.682361,,,,,,,,,,,,,,,,,,
4609,46.09,1.882131,1.640123,3.672245,,,,,,,,,,,,,,,,,,
4610,46.1,1.906272,1.639316,3.66167,,,,,,,,,,,,,,,,,,
4611,46.11,1.930303,1.638631,3.650645,,,,,,,,,,,,,,,,,,
4612,46.12,1.954215,1.638073,3.639179,,,,,,,,,,,,,,,,,,
4613,46.13,1.978,1.637646,3.627289,,,,,,,,,,,,,,,,,,
4614,46.14,2.001651,1.637356,3.614989,,,,,,,,,,,,,,,,,,
4615,46.15,2.025162,1.637207,3.602299,,,,,,,,,,,,,,,,,,
4616,46.16,2.048527,1.637204,3.589241,,,,,,,,,,,,,,,,,,
4617,46.17,2.071746,1.637353,3.575836,,,,,,,,,,,,,,,,,,
4618,46.18,2.094814,1.637658,3.562111,,,,,,,,,,,,,,,,,,
4619,46.19,2.117733,1.638124,3.54809,,,,,,,,,,,,,,,,,,
4620,46.2,2.140504,1.638753,3.533802,,,,,,,,,,,,,,,,,,
4621,46.21,2.163128,1.639548,3.519272,,,,,,,,,,,,,,,,,,
4622,46.22,2.185609,1.640509,3.504529,,,,,,,,,,,,,,,,,,
4623,46.23,2.207952,1.641635,3.489599,,,,,,,,,,,,,,,,,,
4624,46.24,2.230162,1.642924,3.474509,,,,,,,,,,,,,,,,,,
4625,46.25,2.252244,1.644371,3.459285,,,,,,,,,,,,,,,,,,
4626,46.26,2.274206,1.64597,3.443953,,,,,,,,,,,,,,,,,,
4627,46.27,2.296055,1.647713,3.428534,,,,,,,,,,,,,,,,,,
4628,46.28,2.317797,1.649592,3.413053,,,,,,,,,,,,,,,,,,
4629,46.29,2.339441,1.651595,3.397529,,,,,,,,,,,,,,,,,,
4630,46.3,2.360996,1.65371,3.381983,,,,,,,,,,,,,,,,,,
4631,46.31,2.382468,1.655925,3.366433,,,,,,,,,,,,,,,,,,
4632,46.32,2.403865,1.658226,3.350895,,,,,,,,,,,,,,,,,,
4633,46.33,2.425196,1.660598,3.335384,,,,,,,,,,,,,,,,,,
4634,46.34,2.446468,1.663028,3.319913,,,,,,,,,,,,,,,,,,
4635,46.35,2.467687,1.665499,3.304492,,,,,,,,,,,,,,,,,,
4636,46.36,2.488861,1.667997,3.289133,,,,,,,,,,,,,,,,,,
4637,46.37,2.509993,1.670506,3.273841,,,,,,,,,,,,,,,,,,
4638,46.38,2.53109,1.673011,3.258623,,,,,,,,,,,,,,,,,,
4639,46.39,2.552155,1.675497,3.243481,,,,,,,,,,,,,,,,,,
4640,46.4,2.573193,1.677948,3.228418,,,,,,,,,,,,,,,,,,
4641,46.41,2.594203,1.680351,3.213434,,,,,,,,,,,,,,,,,,
4642,46.42,2.615189,1.682692,3.198526,,,,,,,,,,,,,,,,,,
4643,46.43,2.63615,1.684956,3.183691,,,,,,,,,,,,,,,,,,
4644,46.44,2.657086,1.687132,3.168925,,,,,,,,,,,,,,,,,,
4645,46.45,2.677993,1.689208,3.154219,,,,,,,,,,,,,,,,,,
4646,46.46,2.698869,1.691174,3.139566,,,,,,,,,,,,,,,,,,
4647,46.47,2.719708,1.693021,3.124956,,,,,,,,,,,,,,,,,,
4648,46.48,2.740505,1.694743,3.110379,,,,,,,,,,,,,,,,,,
4649,46.49,2.761253,1.696334,3.09582,,,,,,,,,,,,,,,,,,
4650,46.5,2.781943,1.697789,3.081267,,,,,,,,,,,,,,,,,,
4651,46.51,2.802565,1.699108,3.066705,,,,,,,,,,,,,,,,,,
4652,46.52,2.823108,1.70029,3.052119,,,,,,,,,,,,,,,,,,
